timestamp,site,power_kw
2026-08-27T05:45:00,Usine Nord,642.4
2026-08-27T06:00:00,Atelier Sud,86.6
2026-08-27T06:00:00,Siège Est,59.9
2026-08-27T06:00:00,Usine Nord,897.6
2026-08-27T06:15:00,Atelier Sud,121.4
2026-08-27T06:15:00,Siège Est,66.8
2026-08-27T06:15:00,Usine Nord,950.0
2026-08-27T06:30:00,Atelier Sud,123.3
2026-08-27T06:30:00,Siège Est,70.9
2026-08-27T06:30:00,Usine Nord,930.3
2026-08-27T06:45:00,Atelier Sud,114.1
2026-08-27T06:45:00,Siège Est,58.3
2026-08-27T06:45:00,Usine Nord,938.9
2026-08-27T07:00:00,Atelier Sud,166.3
2026-08-27T07:00:00,Siège Est,74.0
2026-08-27T07:00:00,Usine Nord,932.2
2026-08-27T07:15:00,Atelier Sud,166.2
2026-08-27T07:15:00,Siège Est,58.8
2026-08-27T07:15:00,Usine Nord,928.6
2026-08-27T07:30:00,Atelier Sud,200.8
2026-08-27T07:30:00,Siège Est,66.0
2026-08-27T07:30:00,Usine Nord,913.1
2026-08-27T07:45:00,Atelier Sud,218.9
2026-08-27T07:45:00,Siège Est,60.9
2026-08-27T07:45:00,Usine Nord,954.6
2026-08-27T08:00:00,Atelier Sud,232.1
2026-08-27T08:00:00,Siège Est,250.7
2026-08-27T08:00:00,Usine Nord,949.8
2026-08-27T08:15:00,Atelier Sud,274.4
2026-08-27T08:15:00,Siège Est,213.3
2026-08-27T08:15:00,Usine Nord,948.1
2026-08-27T08:30:00,Atelier Sud,240.2
2026-08-27T08:30:00,Siège Est,235.2
2026-08-27T08:30:00,Usine Nord,942.0
2026-08-27T08:45:00,Atelier Sud,244.9
2026-08-27T08:45:00,Siège Est,229.4
2026-08-27T08:45:00,Usine Nord,984.8
2026-08-27T09:00:00,Atelier Sud,297.3
2026-08-27T09:00:00,Siège Est,242.6
2026-08-27T09:00:00,Usine Nord,934.1
2026-08-27T09:15:00,Atelier Sud,306.8
2026-08-27T09:15:00,Siège Est,243.3
2026-08-27T09:15:00,Usine Nord,938.7
2026-08-27T09:30:00,Atelier Sud,304.3
2026-08-27T09:30:00,Siège Est,210.6
2026-08-27T09:30:00,Usine Nord,985.6
2026-08-27T09:45:00,Atelier Sud,335.4
2026-08-27T09:45:00,Siège Est,224.2
2026-08-27T09:45:00,Usine Nord,956.5
2026-08-27T10:00:00,Atelier Sud,305.6
2026-08-27T10:00:00,Siège Est,232.6
2026-08-27T10:00:00,Usine Nord,937.6
2026-08-27T10:15:00,Atelier Sud,303.8
2026-08-27T10:15:00,Siège Est,227.9
2026-08-27T10:15:00,Usine Nord,931.7
2026-08-27T10:30:00,Atelier Sud,339.5
2026-08-27T10:30:00,Siège Est,221.9
2026-08-27T10:30:00,Usine Nord,939.1
2026-08-27T10:45:00,Atelier Sud,331.1
2026-08-27T10:45:00,Siège Est,240.5
2026-08-27T10:45:00,Usine Nord,943.2
2026-08-27T11:00:00,Atelier Sud,354.2
2026-08-27T11:00:00,Siège Est,234.2
2026-08-27T11:00:00,Usine Nord,947.6
2026-08-27T11:15:00,Atelier Sud,328.9
2026-08-27T11:15:00,Siège Est,229.4
2026-08-27T11:15:00,Usine Nord,982.4
2026-08-27T11:30:00,Atelier Sud,367.4
2026-08-27T11:30:00,Siège Est,231.7
2026-08-27T11:30:00,Usine Nord,919.5
2026-08-27T11:45:00,Atelier Sud,337.3
2026-08-27T11:45:00,Siège Est,232.2
2026-08-27T11:45:00,Usine Nord,952.3
2026-08-27T12:00:00,Atelier Sud,355.0
2026-08-27T12:00:00,Siège Est,223.0
2026-08-27T12:00:00,Usine Nord,964.4
2026-08-27T12:15:00,Atelier Sud,312.1
2026-08-27T12:15:00,Siège Est,245.7
2026-08-27T12:15:00,Usine Nord,964.9
2026-08-27T12:30:00,Atelier Sud,363.8
2026-08-27T12:30:00,Siège Est,236.5
2026-08-27T12:30:00,Usine Nord,944.4
2026-08-27T12:45:00,Atelier Sud,312.7
2026-08-27T12:45:00,Siège Est,240.8
2026-08-27T12:45:00,Usine Nord,933.3
2026-08-27T13:00:00,Atelier Sud,316.5
2026-08-27T13:00:00,Siège Est,231.0
2026-08-27T13:00:00,Usine Nord,957.8
2026-08-27T13:15:00,Atelier Sud,328.1
2026-08-27T13:15:00,Siège Est,237.0
2026-08-27T13:15:00,Usine Nord,964.4
2026-08-27T13:30:00,Atelier Sud,300.5
2026-08-27T13:30:00,Siège Est,223.3
2026-08-27T13:30:00,Usine Nord,947.3
2026-08-27T13:45:00,Atelier Sud,314.5
2026-08-27T13:45:00,Siège Est,224.2
2026-08-27T13:45:00,Usine Nord,941.1
2026-08-27T14:00:00,Atelier Sud,262.6
2026-08-27T14:00:00,Siège Est,231.1
2026-08-27T14:00:00,Usine Nord,979.3
2026-08-27T14:15:00,Atelier Sud,316.1
2026-08-27T14:15:00,Siège Est,221.3
2026-08-27T14:15:00,Usine Nord,944.5
2026-08-27T14:30:00,Atelier Sud,338.7
2026-08-27T14:30:00,Siège Est,240.5
2026-08-27T14:30:00,Usine Nord,947.6
2026-08-27T14:45:00,Atelier Sud,281.5
2026-08-27T14:45:00,Siège Est,241.9
2026-08-27T14:45:00,Usine Nord,980.1
2026-08-27T15:00:00,Atelier Sud,244.8
2026-08-27T15:00:00,Siège Est,220.2
2026-08-27T15:00:00,Usine Nord,950.1
2026-08-27T15:15:00,Atelier Sud,234.1
2026-08-27T15:15:00,Siège Est,229.9
2026-08-27T15:15:00,Usine Nord,950.2
2026-08-27T15:30:00,Atelier Sud,234.4
2026-08-27T15:30:00,Siège Est,228.9
2026-08-27T15:30:00,Usine Nord,944.8
2026-08-27T15:45:00,Atelier Sud,218.4
2026-08-27T15:45:00,Siège Est,234.9
2026-08-27T15:45:00,Usine Nord,984.0
2026-08-27T16:00:00,Atelier Sud,199.3
2026-08-27T16:00:00,Siège Est,233.0
2026-08-27T16:00:00,Usine Nord,949.0
2026-08-27T16:15:00,Atelier Sud,183.3
2026-08-27T16:15:00,Siège Est,219.8
2026-08-27T16:15:00,Usine Nord,981.1
2026-08-27T16:30:00,Atelier Sud,177.2
2026-08-27T16:30:00,Siège Est,226.1
2026-08-27T16:30:00,Usine Nord,967.4
2026-08-27T16:45:00,Atelier Sud,156.0
2026-08-27T16:45:00,Siège Est,246.5
2026-08-27T16:45:00,Usine Nord,951.4
2026-08-27T17:00:00,Atelier Sud,154.1
2026-08-27T17:00:00,Siège Est,235.8
2026-08-27T17:00:00,Usine Nord,971.6
2026-08-27T17:15:00,Atelier Sud,118.0
2026-08-27T17:15:00,Siège Est,229.6
2026-08-27T17:15:00,Usine Nord,937.4
2026-08-27T17:30:00,Atelier Sud,101.2
2026-08-27T17:30:00,Siège Est,218.8
2026-08-27T17:30:00,Usine Nord,992.8
2026-08-27T17:45:00,Atelier Sud,78.7
2026-08-27T17:45:00,Siège Est,252.0
2026-08-27T17:45:00,Usine Nord,933.6
2026-08-27T18:00:00,Atelier Sud,70.0
2026-08-27T18:00:00,Siège Est,226.9
2026-08-27T18:00:00,Usine Nord,957.8
2026-08-27T18:15:00,Atelier Sud,94.6
2026-08-27T18:15:00,Siège Est,234.3
2026-08-27T18:15:00,Usine Nord,970.9
2026-08-27T18:30:00,Atelier Sud,79.1
2026-08-27T18:30:00,Siège Est,237.3
2026-08-27T18:30:00,Usine Nord,957.3
2026-08-27T18:45:00,Atelier Sud,68.7
2026-08-27T18:45:00,Siège Est,230.1
2026-08-27T18:45:00,Usine Nord,977.2
2026-08-27T19:00:00,Atelier Sud,70.0
2026-08-27T19:00:00,Siège Est,71.7
2026-08-27T19:00:00,Usine Nord,982.2
2026-08-27T19:15:00,Atelier Sud,87.5
2026-08-27T19:15:00,Siège Est,47.6
2026-08-27T19:15:00,Usine Nord,925.5
2026-08-27T19:30:00,Atelier Sud,44.0
2026-08-27T19:30:00,Siège Est,69.4
2026-08-27T19:30:00,Usine Nord,943.3
2026-08-27T19:45:00,Atelier Sud,28.0
2026-08-27T19:45:00,Siège Est,51.9
2026-08-27T19:45:00,Usine Nord,961.9
2026-08-27T20:00:00,Atelier Sud,64.7
2026-08-27T20:00:00,Siège Est,74.7
2026-08-27T20:00:00,Usine Nord,954.0
2026-08-27T20:15:00,Atelier Sud,58.3
2026-08-27T20:15:00,Siège Est,53.1
2026-08-27T20:15:00,Usine Nord,945.6
2026-08-27T20:30:00,Atelier Sud,66.6
2026-08-27T20:30:00,Siège Est,68.1
2026-08-27T20:30:00,Usine Nord,959.6
2026-08-27T20:45:00,Atelier Sud,74.7
2026-08-27T20:45:00,Siège Est,84.1
2026-08-27T20:45:00,Usine Nord,932.4
2026-08-27T21:00:00,Atelier Sud,46.3
2026-08-27T21:00:00,Siège Est,59.4
2026-08-27T21:00:00,Usine Nord,938.3
2026-08-27T21:15:00,Atelier Sud,83.0
2026-08-27T21:15:00,Siège Est,75.1
2026-08-27T21:15:00,Usine Nord,976.3
2026-08-27T21:30:00,Atelier Sud,68.5
2026-08-27T21:30:00,Siège Est,63.2
2026-08-27T21:30:00,Usine Nord,956.9
2026-08-27T21:45:00,Atelier Sud,50.2
2026-08-27T21:45:00,Siège Est,64.3
2026-08-27T21:45:00,Usine Nord,981.4
2026-08-27T22:00:00,Atelier Sud,72.6
2026-08-27T22:00:00,Siège Est,62.3
2026-08-27T22:00:00,Usine Nord,600.8
2026-08-27T22:15:00,Atelier Sud,64.2
2026-08-27T22:15:00,Siège Est,63.4
2026-08-27T22:15:00,Usine Nord,623.4
2026-08-27T22:30:00,Atelier Sud,79.8
2026-08-27T22:30:00,Siège Est,77.2
2026-08-27T22:30:00,Usine Nord,620.3
2026-08-27T22:45:00,Atelier Sud,44.6
2026-08-27T22:45:00,Siège Est,71.2
2026-08-27T22:45:00,Usine Nord,654.3
2026-08-27T23:00:00,Atelier Sud,51.3
2026-08-27T23:00:00,Siège Est,60.6
2026-08-27T23:00:00,Usine Nord,683.6
2026-08-27T23:15:00,Atelier Sud,101.7
2026-08-27T23:15:00,Siège Est,69.0
2026-08-27T23:15:00,Usine Nord,617.5
2026-08-27T23:30:00,Atelier Sud,59.2
2026-08-27T23:30:00,Siège Est,66.9
2026-08-27T23:30:00,Usine Nord,646.0
2026-08-27T23:45:00,Atelier Sud,74.5
2026-08-27T23:45:00,Siège Est,62.1
2026-08-27T23:45:00,Usine Nord,677.9
2026-08-28T00:00:00,Atelier Sud,87.3
2026-08-28T00:00:00,Siège Est,63.7
2026-08-28T00:00:00,Usine Nord,624.8
2026-08-28T00:15:00,Atelier Sud,94.0
2026-08-28T00:15:00,Siège Est,71.7
2026-08-28T00:15:00,Usine Nord,697.2
2026-08-28T00:30:00,Atelier Sud,85.9
2026-08-28T00:30:00,Siège Est,73.5
2026-08-28T00:30:00,Usine Nord,622.6
2026-08-28T00:45:00,Atelier Sud,60.1
2026-08-28T00:45:00,Siège Est,73.1
2026-08-28T00:45:00,Usine Nord,859.2
2026-08-28T01:00:00,Atelier Sud,77.1
2026-08-28T01:00:00,Siège Est,75.2
2026-08-28T01:00:00,Usine Nord,609.0
2026-08-28T01:15:00,Atelier Sud,78.7
2026-08-28T01:15:00,Siège Est,69.2
2026-08-28T01:15:00,Usine Nord,659.5
2026-08-28T01:30:00,Atelier Sud,89.0
2026-08-28T01:30:00,Siège Est,73.3
2026-08-28T01:30:00,Usine Nord,610.9
2026-08-28T01:45:00,Atelier Sud,83.6
2026-08-28T01:45:00,Siège Est,76.2
2026-08-28T01:45:00,Usine Nord,649.5
2026-08-28T02:00:00,Atelier Sud,60.2
2026-08-28T02:00:00,Siège Est,86.7
2026-08-28T02:00:00,Usine Nord,648.8
2026-08-28T02:15:00,Atelier Sud,56.0
2026-08-28T02:15:00,Siège Est,70.5
2026-08-28T02:15:00,Usine Nord,634.8
2026-08-28T02:30:00,Atelier Sud,91.3
2026-08-28T02:30:00,Siège Est,66.3
2026-08-28T02:30:00,Usine Nord,638.1
2026-08-28T02:45:00,Atelier Sud,52.8
2026-08-28T02:45:00,Siège Est,60.4
2026-08-28T02:45:00,Usine Nord,639.1
2026-08-28T03:00:00,Atelier Sud,78.7
2026-08-28T03:00:00,Siège Est,59.1
2026-08-28T03:00:00,Usine Nord,656.2
2026-08-28T03:15:00,Atelier Sud,80.2
2026-08-28T03:15:00,Siège Est,73.3
2026-08-28T03:15:00,Usine Nord,631.7
2026-08-28T03:30:00,Atelier Sud,52.9
2026-08-28T03:30:00,Siège Est,53.9
2026-08-28T03:30:00,Usine Nord,629.7
2026-08-28T03:45:00,Atelier Sud,65.9
2026-08-28T03:45:00,Siège Est,65.9
2026-08-28T03:45:00,Usine Nord,622.5
2026-08-28T04:00:00,Atelier Sud,56.9
2026-08-28T04:00:00,Siège Est,56.6
2026-08-28T04:00:00,Usine Nord,670.7
2026-08-28T04:15:00,Atelier Sud,91.0
2026-08-28T04:15:00,Siège Est,77.1
2026-08-28T04:15:00,Usine Nord,678.3
2026-08-28T04:30:00,Atelier Sud,56.6
2026-08-28T04:30:00,Siège Est,69.7
2026-08-28T04:30:00,Usine Nord,659.6
2026-08-28T04:45:00,Atelier Sud,78.0
2026-08-28T04:45:00,Siège Est,72.2
2026-08-28T04:45:00,Usine Nord,613.3
2026-08-28T05:00:00,Atelier Sud,66.9
2026-08-28T05:00:00,Siège Est,69.9
2026-08-28T05:00:00,Usine Nord,648.9
2026-08-28T05:15:00,Atelier Sud,87.6
2026-08-28T05:15:00,Siège Est,72.2
2026-08-28T05:15:00,Usine Nord,659.3
2026-08-28T05:30:00,Atelier Sud,78.1
2026-08-28T05:30:00,Siège Est,64.8
2026-08-28T05:30:00,Usine Nord,669.2
2026-08-28T05:45:00,Atelier Sud,80.9
2026-08-28T05:45:00,Siège Est,78.7
2026-08-28T05:45:00,Usine Nord,647.3
2026-08-28T06:00:00,Atelier Sud,72.8
2026-08-28T06:00:00,Siège Est,53.4
2026-08-28T06:00:00,Usine Nord,931.6
2026-08-28T06:15:00,Atelier Sud,115.2
2026-08-28T06:15:00,Siège Est,65.0
2026-08-28T06:15:00,Usine Nord,995.7
2026-08-28T06:30:00,Atelier Sud,109.4
2026-08-28T06:30:00,Siège Est,60.5
2026-08-28T06:30:00,Usine Nord,950.1
2026-08-28T06:45:00,Atelier Sud,154.4
2026-08-28T06:45:00,Siège Est,76.6
2026-08-28T06:45:00,Usine Nord,932.8
2026-08-28T07:00:00,Atelier Sud,169.4
2026-08-28T07:00:00,Siège Est,88.5
2026-08-28T07:00:00,Usine Nord,959.0
2026-08-28T07:15:00,Atelier Sud,181.9
2026-08-28T07:15:00,Siège Est,65.1
2026-08-28T07:15:00,Usine Nord,975.1
2026-08-28T07:30:00,Atelier Sud,194.7
2026-08-28T07:30:00,Siège Est,53.2
2026-08-28T07:30:00,Usine Nord,942.1
2026-08-28T07:45:00,Atelier Sud,190.8
2026-08-28T07:45:00,Siège Est,67.7
2026-08-28T07:45:00,Usine Nord,961.7
2026-08-28T08:00:00,Atelier Sud,247.8
2026-08-28T08:00:00,Siège Est,232.3
2026-08-28T08:00:00,Usine Nord,954.9
2026-08-28T08:15:00,Atelier Sud,234.0
2026-08-28T08:15:00,Siège Est,240.9
2026-08-28T08:15:00,Usine Nord,945.4
2026-08-28T08:30:00,Atelier Sud,291.6
2026-08-28T08:30:00,Siège Est,235.3
2026-08-28T08:30:00,Usine Nord,942.9
2026-08-28T08:45:00,Atelier Sud,271.9
2026-08-28T08:45:00,Siège Est,234.3
2026-08-28T08:45:00,Usine Nord,956.5
2026-08-28T09:00:00,Atelier Sud,269.5
2026-08-28T09:00:00,Siège Est,233.9
2026-08-28T09:00:00,Usine Nord,884.9
2026-08-28T09:15:00,Atelier Sud,280.3
2026-08-28T09:15:00,Siège Est,221.2
2026-08-28T09:15:00,Usine Nord,947.1
2026-08-28T09:30:00,Atelier Sud,267.6
2026-08-28T09:30:00,Siège Est,230.3
2026-08-28T09:30:00,Usine Nord,922.6
2026-08-28T09:45:00,Atelier Sud,308.4
2026-08-28T09:45:00,Siège Est,238.6
2026-08-28T09:45:00,Usine Nord,925.6
2026-08-28T10:00:00,Atelier Sud,337.5
2026-08-28T10:00:00,Siège Est,243.8
2026-08-28T10:00:00,Usine Nord,957.4
2026-08-28T10:15:00,Atelier Sud,283.6
2026-08-28T10:15:00,Siège Est,248.8
2026-08-28T10:15:00,Usine Nord,941.5
2026-08-28T10:30:00,Atelier Sud,318.9
2026-08-28T10:30:00,Siège Est,228.9
2026-08-28T10:30:00,Usine Nord,943.0
2026-08-28T10:45:00,Atelier Sud,336.5
2026-08-28T10:45:00,Siège Est,233.1
2026-08-28T10:45:00,Usine Nord,947.5
2026-08-28T11:00:00,Atelier Sud,341.7
2026-08-28T11:00:00,Siège Est,235.6
2026-08-28T11:00:00,Usine Nord,906.9
2026-08-28T11:15:00,Atelier Sud,362.2
2026-08-28T11:15:00,Siège Est,241.8
2026-08-28T11:15:00,Usine Nord,913.6
2026-08-28T11:30:00,Atelier Sud,372.3
2026-08-28T11:30:00,Siège Est,214.7
2026-08-28T11:30:00,Usine Nord,981.1
2026-08-28T11:45:00,Atelier Sud,380.5
2026-08-28T11:45:00,Siège Est,227.8
2026-08-28T11:45:00,Usine Nord,927.0
2026-08-28T12:00:00,Atelier Sud,367.3
2026-08-28T12:00:00,Siège Est,233.4
2026-08-28T12:00:00,Usine Nord,940.4
2026-08-28T12:15:00,Atelier Sud,305.6
2026-08-28T12:15:00,Siège Est,230.9
2026-08-28T12:15:00,Usine Nord,960.6
2026-08-28T12:30:00,Atelier Sud,304.2
2026-08-28T12:30:00,Siège Est,221.9
2026-08-28T12:30:00,Usine Nord,942.8
2026-08-28T12:45:00,Atelier Sud,360.3
2026-08-28T12:45:00,Siège Est,229.4
2026-08-28T12:45:00,Usine Nord,946.9
2026-08-28T13:00:00,Atelier Sud,320.4
2026-08-28T13:00:00,Siège Est,225.3
2026-08-28T13:00:00,Usine Nord,906.3
2026-08-28T13:15:00,Atelier Sud,294.0
2026-08-28T13:15:00,Siège Est,238.6
2026-08-28T13:15:00,Usine Nord,922.9
2026-08-28T13:30:00,Atelier Sud,323.1
2026-08-28T13:30:00,Siège Est,224.4
2026-08-28T13:30:00,Usine Nord,954.3
2026-08-28T13:45:00,Atelier Sud,325.4
2026-08-28T13:45:00,Siège Est,229.0
2026-08-28T13:45:00,Usine Nord,953.0
2026-08-28T14:00:00,Atelier Sud,325.5
2026-08-28T14:00:00,Siège Est,223.0
2026-08-28T14:00:00,Usine Nord,972.5
2026-08-28T14:15:00,Atelier Sud,320.1
2026-08-28T14:15:00,Siège Est,223.0
2026-08-28T14:15:00,Usine Nord,964.4
2026-08-28T14:30:00,Atelier Sud,277.8
2026-08-28T14:30:00,Siège Est,229.7
2026-08-28T14:30:00,Usine Nord,938.4
2026-08-28T14:45:00,Atelier Sud,282.0
2026-08-28T14:45:00,Siège Est,219.2
2026-08-28T14:45:00,Usine Nord,951.4
2026-08-28T15:00:00,Atelier Sud,267.2
2026-08-28T15:00:00,Siège Est,230.8
2026-08-28T15:00:00,Usine Nord,934.8
2026-08-28T15:15:00,Atelier Sud,287.6
2026-08-28T15:15:00,Siège Est,230.1
2026-08-28T15:15:00,Usine Nord,963.1
2026-08-28T15:30:00,Atelier Sud,241.9
2026-08-28T15:30:00,Siège Est,239.7
2026-08-28T15:30:00,Usine Nord,933.3
2026-08-28T15:45:00,Atelier Sud,256.4
2026-08-28T15:45:00,Siège Est,231.6
2026-08-28T15:45:00,Usine Nord,959.4
2026-08-28T16:00:00,Atelier Sud,183.1
2026-08-28T16:00:00,Siège Est,227.7
2026-08-28T16:00:00,Usine Nord,958.4
2026-08-28T16:15:00,Atelier Sud,218.1
2026-08-28T16:15:00,Siège Est,234.3
2026-08-28T16:15:00,Usine Nord,979.8
2026-08-28T16:30:00,Atelier Sud,160.3
2026-08-28T16:30:00,Siège Est,224.0
2026-08-28T16:30:00,Usine Nord,929.2
2026-08-28T16:45:00,Atelier Sud,156.6
2026-08-28T16:45:00,Siège Est,234.1
2026-08-28T16:45:00,Usine Nord,949.2
2026-08-28T17:00:00,Atelier Sud,126.9
2026-08-28T17:00:00,Siège Est,218.1
2026-08-28T17:00:00,Usine Nord,918.8
2026-08-28T17:15:00,Atelier Sud,118.3
2026-08-28T17:15:00,Siège Est,230.3
2026-08-28T17:15:00,Usine Nord,970.7
2026-08-28T17:30:00,Atelier Sud,105.1
2026-08-28T17:30:00,Siège Est,228.4
2026-08-28T17:30:00,Usine Nord,944.6
2026-08-28T17:45:00,Atelier Sud,95.2
2026-08-28T17:45:00,Siège Est,232.4
2026-08-28T17:45:00,Usine Nord,935.2
2026-08-28T18:00:00,Atelier Sud,89.6
2026-08-28T18:00:00,Siège Est,232.7
2026-08-28T18:00:00,Usine Nord,925.6
2026-08-28T18:15:00,Atelier Sud,80.9
2026-08-28T18:15:00,Siège Est,223.7
2026-08-28T18:15:00,Usine Nord,932.3
2026-08-28T18:30:00,Atelier Sud,52.0
2026-08-28T18:30:00,Siège Est,236.7
2026-08-28T18:30:00,Usine Nord,942.4
2026-08-28T18:45:00,Atelier Sud,80.7
2026-08-28T18:45:00,Siège Est,248.4
2026-08-28T18:45:00,Usine Nord,942.2
2026-08-28T19:00:00,Atelier Sud,35.3
2026-08-28T19:00:00,Siège Est,74.7
2026-08-28T19:00:00,Usine Nord,980.1
2026-08-28T19:15:00,Atelier Sud,75.4
2026-08-28T19:15:00,Siège Est,65.8
2026-08-28T19:15:00,Usine Nord,943.8
2026-08-28T19:30:00,Atelier Sud,69.9
2026-08-28T19:30:00,Siège Est,69.1
2026-08-28T19:30:00,Usine Nord,949.5
2026-08-28T19:45:00,Atelier Sud,59.1
2026-08-28T19:45:00,Siège Est,58.7
2026-08-28T19:45:00,Usine Nord,905.1
2026-08-28T20:00:00,Atelier Sud,87.6
2026-08-28T20:00:00,Siège Est,70.1
2026-08-28T20:00:00,Usine Nord,935.9
2026-08-28T20:15:00,Atelier Sud,71.5
2026-08-28T20:15:00,Siège Est,66.2
2026-08-28T20:15:00,Usine Nord,992.8
2026-08-28T20:30:00,Atelier Sud,73.1
2026-08-28T20:30:00,Siège Est,75.0
2026-08-28T20:30:00,Usine Nord,987.2
2026-08-28T20:45:00,Atelier Sud,59.1
2026-08-28T20:45:00,Siège Est,56.1
2026-08-28T20:45:00,Usine Nord,900.4
2026-08-28T21:00:00,Atelier Sud,79.2
2026-08-28T21:00:00,Siège Est,80.0
2026-08-28T21:00:00,Usine Nord,984.7
2026-08-28T21:15:00,Atelier Sud,61.0
2026-08-28T21:15:00,Siège Est,63.9
2026-08-28T21:15:00,Usine Nord,944.4
2026-08-28T21:30:00,Atelier Sud,53.2
2026-08-28T21:30:00,Siège Est,63.0
2026-08-28T21:30:00,Usine Nord,920.6
2026-08-28T21:45:00,Atelier Sud,66.1
2026-08-28T21:45:00,Siège Est,64.2
2026-08-28T21:45:00,Usine Nord,962.5
2026-08-28T22:00:00,Atelier Sud,82.0
2026-08-28T22:00:00,Siège Est,64.8
2026-08-28T22:00:00,Usine Nord,664.8
2026-08-28T22:15:00,Atelier Sud,63.6
2026-08-28T22:15:00,Siège Est,69.7
2026-08-28T22:15:00,Usine Nord,664.0
2026-08-28T22:30:00,Atelier Sud,97.3
2026-08-28T22:30:00,Siège Est,42.2
2026-08-28T22:30:00,Usine Nord,657.9
2026-08-28T22:45:00,Atelier Sud,66.9
2026-08-28T22:45:00,Siège Est,65.7
2026-08-28T22:45:00,Usine Nord,681.9
2026-08-28T23:00:00,Atelier Sud,85.4
2026-08-28T23:00:00,Siège Est,72.7
2026-08-28T23:00:00,Usine Nord,646.0
2026-08-28T23:15:00,Atelier Sud,79.6
2026-08-28T23:15:00,Siège Est,71.1
2026-08-28T23:15:00,Usine Nord,660.9
2026-08-28T23:30:00,Atelier Sud,89.0
2026-08-28T23:30:00,Siège Est,73.5
2026-08-28T23:30:00,Usine Nord,704.2
2026-08-28T23:45:00,Atelier Sud,64.2
2026-08-28T23:45:00,Siège Est,61.4
2026-08-28T23:45:00,Usine Nord,650.9
2026-08-29T00:00:00,Atelier Sud,82.4
2026-08-29T00:00:00,Siège Est,78.4
2026-08-29T00:00:00,Usine Nord,322.7
2026-08-29T00:15:00,Atelier Sud,88.3
2026-08-29T00:15:00,Siège Est,58.5
2026-08-29T00:15:00,Usine Nord,388.8
2026-08-29T00:30:00,Atelier Sud,56.6
2026-08-29T00:30:00,Siège Est,63.8
2026-08-29T00:30:00,Usine Nord,359.6
2026-08-29T00:45:00,Atelier Sud,61.1
2026-08-29T00:45:00,Siège Est,66.0
2026-08-29T00:45:00,Usine Nord,331.0
2026-08-29T01:00:00,Atelier Sud,46.0
2026-08-29T01:00:00,Siège Est,54.4
2026-08-29T01:00:00,Usine Nord,394.2
2026-08-29T01:15:00,Atelier Sud,65.6
2026-08-29T01:15:00,Siège Est,55.0
2026-08-29T01:15:00,Usine Nord,380.8
2026-08-29T01:30:00,Atelier Sud,57.3
2026-08-29T01:30:00,Siège Est,68.1
2026-08-29T01:30:00,Usine Nord,353.8
2026-08-29T01:45:00,Atelier Sud,86.3
2026-08-29T01:45:00,Siège Est,56.0
2026-08-29T01:45:00,Usine Nord,362.4
2026-08-29T02:00:00,Atelier Sud,47.1
2026-08-29T02:00:00,Siège Est,65.2
2026-08-29T02:00:00,Usine Nord,317.1
2026-08-29T02:15:00,Atelier Sud,55.1
2026-08-29T02:15:00,Siège Est,65.3
2026-08-29T02:15:00,Usine Nord,359.6
2026-08-29T02:30:00,Atelier Sud,45.0
2026-08-29T02:30:00,Siège Est,63.9
2026-08-29T02:30:00,Usine Nord,308.0
2026-08-29T02:45:00,Atelier Sud,49.7
2026-08-29T02:45:00,Siège Est,51.6
2026-08-29T02:45:00,Usine Nord,328.9
2026-08-29T03:00:00,Atelier Sud,80.3
2026-08-29T03:00:00,Siège Est,63.8
2026-08-29T03:00:00,Usine Nord,390.6
2026-08-29T03:15:00,Atelier Sud,57.8
2026-08-29T03:15:00,Siège Est,79.3
2026-08-29T03:15:00,Usine Nord,360.8
2026-08-29T03:30:00,Atelier Sud,63.3
2026-08-29T03:30:00,Siège Est,73.1
2026-08-29T03:30:00,Usine Nord,316.1
2026-08-29T03:45:00,Atelier Sud,88.8
2026-08-29T03:45:00,Siège Est,76.3
2026-08-29T03:45:00,Usine Nord,341.3
2026-08-29T04:00:00,Atelier Sud,82.0
2026-08-29T04:00:00,Siège Est,77.1
2026-08-29T04:00:00,Usine Nord,373.9
2026-08-29T04:15:00,Atelier Sud,75.7
2026-08-29T04:15:00,Siège Est,60.2
2026-08-29T04:15:00,Usine Nord,350.8
2026-08-29T04:30:00,Atelier Sud,76.3
2026-08-29T04:30:00,Siège Est,64.0
2026-08-29T04:30:00,Usine Nord,357.8
2026-08-29T04:45:00,Atelier Sud,71.7
2026-08-29T04:45:00,Siège Est,75.1
2026-08-29T04:45:00,Usine Nord,351.4
2026-08-29T05:00:00,Atelier Sud,102.6
2026-08-29T05:00:00,Siège Est,73.3
2026-08-29T05:00:00,Usine Nord,329.0
2026-08-29T05:15:00,Atelier Sud,84.3
2026-08-29T05:15:00,Siège Est,75.2
2026-08-29T05:15:00,Usine Nord,384.6
2026-08-29T05:30:00,Atelier Sud,79.3
2026-08-29T05:30:00,Siège Est,71.4
2026-08-29T05:30:00,Usine Nord,317.1
2026-08-29T05:45:00,Atelier Sud,85.4
2026-08-29T05:45:00,Siège Est,46.8
2026-08-29T05:45:00,Usine Nord,348.7
2026-08-29T06:00:00,Atelier Sud,89.2
2026-08-29T06:00:00,Siège Est,73.3
2026-08-29T06:00:00,Usine Nord,490.7
2026-08-29T06:15:00,Atelier Sud,79.0
2026-08-29T06:15:00,Siège Est,72.0
